Date.Time..GMT..1000,Temperature_Celsius,Intensity_Lux,Pylon_side,Treatment
06/21/2023 12:00:00,32.82,622.88,1,Natural light
06/21/2023 12:15:00,35.78,2048,1,Natural light
06/21/2023 12:30:00,36.72,1741.44,1,Natural light
06/21/2023 12:45:00,35.09,1001.92,1,Natural light
06/21/2023 13:00:00,31.1,3413.76,1,Natural light
06/21/2023 13:15:00,24.88,5429.76,1,Natural light
06/21/2023 13:30:00,25.14,8862.72,1,Natural light
06/21/2023 13:45:00,25.18,8693.76,1,Natural light
06/21/2023 14:00:00,25.27,9267.2,1,Natural light
06/21/2023 14:15:00,25.39,9026.56,1,Natural light
06/21/2023 14:30:00,25.31,7147.52,1,Natural light
06/21/2023 14:45:00,25.05,3383.04,1,Natural light
06/21/2023 15:00:00,24.97,2119.68,1,Natural light
06/21/2023 15:15:00,25.01,1672.96,1,Natural light
06/21/2023 15:30:00,25.01,1530.88,1,Natural light
06/21/2023 15:45:00,24.92,1342.72,1,Natural light
06/21/2023 16:00:00,24.92,1146.24,1,Natural light
06/21/2023 16:15:00,24.97,1054.72,1,Natural light
06/21/2023 16:30:00,24.92,952,1,Natural light
06/21/2023 16:45:00,24.92,844.8,1,Natural light
06/21/2023 17:00:00,24.88,649.28,1,Natural light
06/21/2023 17:15:00,24.88,397.76,1,Natural light
06/21/2023 17:30:00,24.84,191.6,1,Natural light
06/21/2023 17:45:00,24.88,47.44,1,Natural light
06/21/2023 18:00:00,24.84,2.44,1,Natural light
06/21/2023 18:15:00,24.79,0,1,Natural light
06/21/2023 18:30:00,24.75,0,1,Natural light
06/21/2023 18:45:00,24.75,0,1,Natural light
06/21/2023 19:00:00,24.71,0,1,Natural light
06/21/2023 19:15:00,24.71,0,1,Natural light
06/21/2023 19:30:00,24.71,0,1,Natural light
06/21/2023 19:45:00,24.71,0,1,Natural light
06/21/2023 20:00:00,24.66,0,1,Natural light
06/21/2023 20:15:00,24.58,0,1,Natural light
06/21/2023 20:30:00,24.62,0,1,Natural light
06/21/2023 20:45:00,24.66,0,1,Natural light
06/21/2023 21:00:00,24.62,0,1,Natural light
06/21/2023 21:15:00,24.62,0,1,Natural light
06/21/2023 21:30:00,24.54,0,1,Natural light
06/21/2023 21:45:00,24.62,0,1,Natural light
06/21/2023 22:00:00,24.58,0,1,Natural light
06/21/2023 22:15:00,24.54,0,1,Natural light
06/21/2023 22:30:00,24.41,0,1,Natural light
06/21/2023 22:45:00,24.41,0,1,Natural light
06/21/2023 23:00:00,24.45,0,1,Natural light
06/21/2023 23:15:00,24.41,0,1,Natural light
06/21/2023 23:30:00,24.41,0,1,Natural light
06/21/2023 23:45:00,24.32,0,1,Natural light
06/22/2023 00:00:00,24.36,0,1,Natural light
06/22/2023 00:15:00,24.32,0,1,Natural light
06/22/2023 00:30:00,24.32,0,1,Natural light
06/22/2023 00:45:00,24.32,0,1,Natural light
06/22/2023 01:00:00,24.32,0,1,Natural light
06/22/2023 01:15:00,24.28,0,1,Natural light
06/22/2023 01:30:00,24.28,0,1,Natural light
06/22/2023 01:45:00,24.28,0,1,Natural light
06/22/2023 02:00:00,24.32,0,1,Natural light
06/22/2023 02:15:00,24.28,0,1,Natural light
06/22/2023 02:30:00,24.24,0,1,Natural light
06/22/2023 02:45:00,24.24,0,1,Natural light
06/22/2023 03:00:00,24.24,0,1,Natural light
06/22/2023 03:15:00,24.19,0,1,Natural light
06/22/2023 03:30:00,24.24,0,1,Natural light
06/22/2023 03:45:00,24.24,0,1,Natural light
06/22/2023 04:00:00,24.24,0,1,Natural light
06/22/2023 04:15:00,24.19,0,1,Natural light
06/22/2023 04:30:00,24.19,0,1,Natural light
06/22/2023 04:45:00,24.15,0,1,Natural light
06/22/2023 05:00:00,24.15,0,1,Natural light
06/22/2023 05:15:00,24.15,0,1,Natural light
06/22/2023 05:30:00,24.15,0,1,Natural light
06/22/2023 05:45:00,24.19,0,1,Natural light
06/22/2023 06:00:00,24.19,0,1,Natural light
06/22/2023 06:15:00,24.19,0,1,Natural light
06/22/2023 06:30:00,24.19,3.87,1,Natural light
06/22/2023 06:45:00,24.19,49.06,1,Natural light
06/22/2023 07:00:00,24.19,202.16,1,Natural light
06/22/2023 07:15:00,24.24,368.48,1,Natural light
06/22/2023 07:30:00,24.24,527.84,1,Natural light
06/22/2023 07:45:00,24.24,637.44,1,Natural light
06/22/2023 08:00:00,24.24,738.56,1,Natural light
06/22/2023 08:15:00,24.19,973.44,1,Natural light
06/22/2023 08:30:00,24.24,1897.6,1,Natural light
06/22/2023 08:45:00,24.28,1921.92,1,Natural light
06/22/2023 09:00:00,24.32,3782.4,1,Natural light
06/22/2023 09:15:00,24.41,6663.68,1,Natural light
06/22/2023 09:30:00,24.58,9822.72,1,Natural light
06/22/2023 09:45:00,24.71,13818.88,1,Natural light
06/22/2023 10:00:00,24.71,13905.92,1,Natural light
06/22/2023 10:15:00,24.79,14551.04,1,Natural light
06/22/2023 10:30:00,24.84,16839.68,1,Natural light
06/22/2023 10:45:00,24.92,16051.2,1,Natural light
06/22/2023 11:00:00,25.01,17515.52,1,Natural light
06/22/2023 11:15:00,25.05,15918.08,1,Natural light
06/22/2023 11:30:00,25.05,16327.68,1,Natural light
06/22/2023 11:45:00,25.09,15626.24,1,Natural light
06/22/2023 12:00:00,25.09,15216.64,1,Natural light
06/22/2023 12:15:00,25.27,15114.24,1,Natural light
06/22/2023 12:30:00,25.31,14883.84,1,Natural light
06/22/2023 12:45:00,25.44,14648.32,1,Natural light
06/22/2023 13:00:00,25.44,14392.32,1,Natural light
06/22/2023 13:15:00,25.52,15436.8,1,Natural light
06/22/2023 13:30:00,25.61,13460.48,1,Natural light
06/22/2023 13:45:00,25.61,12134.4,1,Natural light
06/22/2023 14:00:00,25.65,10915.84,1,Natural light
06/22/2023 14:15:00,25.48,8386.56,1,Natural light
06/22/2023 14:30:00,25.18,4359.68,1,Natural light
06/22/2023 14:45:00,25.14,4581.12,1,Natural light
06/22/2023 15:00:00,25.01,2777.6,1,Natural light
06/22/2023 15:15:00,24.97,2145.92,1,Natural light
06/22/2023 15:30:00,24.92,1832.32,1,Natural light
06/22/2023 15:45:00,24.88,1600,1,Natural light
06/22/2023 16:00:00,24.88,1381.76,1,Natural light
06/22/2023 16:15:00,24.84,1211.52,1,Natural light
06/22/2023 16:30:00,24.88,1034.56,1,Natural light
06/22/2023 16:45:00,24.84,853.76,1,Natural light
06/22/2023 17:00:00,24.88,680.32,1,Natural light
06/22/2023 17:15:00,24.79,441.44,1,Natural light
06/22/2023 17:30:00,24.79,191.6,1,Natural light
06/22/2023 17:45:00,24.75,48.24,1,Natural light
06/22/2023 18:00:00,24.75,3.26,1,Natural light
06/22/2023 18:15:00,24.71,0,1,Natural light
06/22/2023 18:30:00,24.75,0,1,Natural light
06/22/2023 18:45:00,24.71,0,1,Natural light
06/22/2023 19:00:00,24.66,0,1,Natural light
06/22/2023 19:15:00,24.66,0,1,Natural light
06/22/2023 19:30:00,24.62,0,1,Natural light
06/22/2023 19:45:00,24.62,0,1,Natural light
06/22/2023 20:00:00,24.54,0,1,Natural light
06/22/2023 20:15:00,24.58,0,1,Natural light
06/22/2023 20:30:00,24.58,0,1,Natural light
06/22/2023 20:45:00,24.54,0,1,Natural light
06/22/2023 21:00:00,24.54,0,1,Natural light
06/22/2023 21:15:00,24.62,0,1,Natural light
06/22/2023 21:30:00,24.66,0,1,Natural light
06/22/2023 21:45:00,24.62,0,1,Natural light
06/22/2023 22:00:00,24.62,0,1,Natural light
06/22/2023 22:15:00,24.58,0,1,Natural light
06/22/2023 22:30:00,24.58,0,1,Natural light
06/22/2023 22:45:00,24.58,0,1,Natural light
06/22/2023 23:00:00,24.58,0,1,Natural light
06/22/2023 23:15:00,24.58,0,1,Natural light
06/22/2023 23:30:00,24.58,0,1,Natural light
06/22/2023 23:45:00,24.58,0,1,Natural light
06/23/2023 00:00:00,24.54,0,1,Natural light
06/23/2023 00:15:00,24.62,0,1,Natural light
06/23/2023 00:30:00,24.54,0,1,Natural light
06/23/2023 00:45:00,24.36,0,1,Natural light
06/23/2023 01:00:00,24.24,0,1,Natural light
06/23/2023 01:15:00,24.32,0,1,Natural light
06/23/2023 01:30:00,24.19,0,1,Natural light
06/23/2023 01:45:00,24.19,0,1,Natural light
06/23/2023 02:00:00,24.45,0,1,Natural light
06/23/2023 02:15:00,24.49,0,1,Natural light
06/23/2023 02:30:00,24.49,0,1,Natural light
06/23/2023 02:45:00,24.45,0,1,Natural light
06/23/2023 03:00:00,24.45,0,1,Natural light
06/23/2023 03:15:00,24.41,0,1,Natural light
06/23/2023 03:30:00,24.49,0,1,Natural light
06/23/2023 03:45:00,24.45,0,1,Natural light
06/23/2023 04:00:00,24.36,0,1,Natural light
06/23/2023 04:15:00,24.28,0,1,Natural light
06/23/2023 04:30:00,24.32,0,1,Natural light
06/23/2023 04:45:00,24.24,0,1,Natural light
06/23/2023 05:00:00,24.19,0,1,Natural light
06/23/2023 05:15:00,24.24,0,1,Natural light
06/23/2023 05:30:00,24.28,0,1,Natural light
06/23/2023 05:45:00,24.36,0,1,Natural light
06/23/2023 06:00:00,24.24,0,1,Natural light
06/23/2023 06:15:00,24.06,0,1,Natural light
06/23/2023 06:30:00,24.06,3.66,1,Natural light
06/23/2023 06:45:00,24.06,57.62,1,Natural light
06/23/2023 07:00:00,24.19,213.6,1,Natural light
06/23/2023 07:15:00,24.19,396.16,1,Natural light
06/23/2023 07:30:00,24.19,556,1,Natural light
06/23/2023 07:45:00,24.28,729.92,1,Natural light
06/23/2023 08:00:00,24.36,848.96,1,Natural light
06/23/2023 08:15:00,24.41,992.96,1,Natural light
06/23/2023 08:30:00,24.36,1134.08,1,Natural light
06/23/2023 08:45:00,24.41,1308.48,1,Natural light
06/23/2023 09:00:00,24.45,2988.8,1,Natural light
06/23/2023 09:15:00,24.71,13685.76,1,Natural light
06/23/2023 09:30:00,24.71,15242.24,1,Natural light
06/23/2023 09:45:00,24.79,17602.56,1,Natural light
06/23/2023 10:00:00,24.75,19742.72,1,Natural light
06/23/2023 10:15:00,24.84,18897.92,1,Natural light
06/23/2023 10:30:00,24.92,19486.72,1,Natural light
06/23/2023 10:45:00,24.97,20485.12,1,Natural light
06/23/2023 11:00:00,25.05,19978.24,1,Natural light
06/23/2023 11:15:00,25.09,18984.96,1,Natural light
06/23/2023 11:30:00,24.58,2671.36,1,Natural light
06/23/2023 11:45:00,24.88,8634.88,1,Natural light
06/23/2023 12:00:00,25.14,11171.84,1,Natural light
06/23/2023 12:15:00,25.31,13670.4,1,Natural light
06/23/2023 12:30:00,25.39,12600.32,1,Natural light
06/23/2023 12:45:00,25.35,10992.64,1,Natural light
06/23/2023 13:00:00,25.31,10485.76,1,Natural light
06/23/2023 13:15:00,25.27,10472.96,1,Natural light
06/23/2023 13:30:00,25.22,10096.64,1,Natural light
06/23/2023 13:45:00,25.48,11217.92,1,Natural light
06/23/2023 14:00:00,25.27,6873.6,1,Natural light
06/23/2023 14:15:00,25.48,10278.4,1,Natural light
06/23/2023 14:30:00,25.44,6822.4,1,Natural light
06/23/2023 14:45:00,25.27,3717.12,1,Natural light
06/23/2023 15:00:00,25.18,2801.92,1,Natural light
06/23/2023 15:15:00,25.18,2080.64,1,Natural light
06/23/2023 15:30:00,25.14,1881.6,1,Natural light
06/23/2023 15:45:00,25.22,1541.76,1,Natural light
06/23/2023 16:00:00,25.22,1310.72,1,Natural light
06/23/2023 16:15:00,25.14,1119.36,1,Natural light
06/23/2023 16:30:00,25.18,1009.28,1,Natural light
06/23/2023 16:45:00,25.18,907.2,1,Natural light
06/23/2023 17:00:00,25.22,656.64,1,Natural light
06/23/2023 17:15:00,25.27,429.12,1,Natural light
06/23/2023 17:30:00,25.18,180.16,1,Natural light
06/23/2023 17:45:00,25.18,38.01,1,Natural light
06/23/2023 18:00:00,25.09,2.24,1,Natural light
06/23/2023 18:15:00,25.09,0,1,Natural light
06/23/2023 18:30:00,25.05,0,1,Natural light
06/23/2023 18:45:00,25.05,0,1,Natural light
06/23/2023 19:00:00,25.05,0,1,Natural light
06/23/2023 19:15:00,25.05,0,1,Natural light
06/23/2023 19:30:00,25.01,0,1,Natural light
06/23/2023 19:45:00,24.92,0,1,Natural light
06/23/2023 20:00:00,24.92,0,1,Natural light
06/23/2023 20:15:00,24.88,0,1,Natural light
06/23/2023 20:30:00,24.92,0,1,Natural light
06/23/2023 20:45:00,24.92,0,1,Natural light
06/23/2023 21:00:00,24.92,0,1,Natural light
06/23/2023 21:15:00,24.88,0,1,Natural light
06/23/2023 21:30:00,24.88,0,1,Natural light
06/23/2023 21:45:00,24.88,0,1,Natural light
06/23/2023 22:00:00,24.75,0,1,Natural light
06/23/2023 22:15:00,24.75,0,1,Natural light
06/23/2023 22:30:00,24.75,0,1,Natural light
06/23/2023 22:45:00,24.75,0,1,Natural light
06/23/2023 23:00:00,24.71,0,1,Natural light
06/23/2023 23:15:00,24.66,0,1,Natural light
06/23/2023 23:30:00,24.71,0,1,Natural light
06/23/2023 23:45:00,24.66,0,1,Natural light
06/24/2023 00:00:00,24.54,0,1,Natural light
06/24/2023 00:15:00,24.58,0,1,Natural light
06/24/2023 00:30:00,24.54,0,1,Natural light
06/24/2023 00:45:00,24.54,0,1,Natural light
06/24/2023 01:00:00,24.49,0,1,Natural light
06/24/2023 01:15:00,24.49,0,1,Natural light
06/24/2023 01:30:00,24.49,0,1,Natural light
06/24/2023 01:45:00,24.49,0,1,Natural light
06/24/2023 02:00:00,24.49,0,1,Natural light
06/24/2023 02:15:00,24.49,0,1,Natural light
06/24/2023 02:30:00,24.49,0,1,Natural light
06/24/2023 02:45:00,24.45,0,1,Natural light
06/24/2023 03:00:00,24.45,0,1,Natural light
06/24/2023 03:15:00,24.54,0,1,Natural light
06/24/2023 03:30:00,24.49,0,1,Natural light
06/24/2023 03:45:00,24.54,0,1,Natural light
06/24/2023 04:00:00,24.58,0,1,Natural light
06/24/2023 04:15:00,24.54,0,1,Natural light
06/24/2023 04:30:00,24.58,0,1,Natural light
06/24/2023 04:45:00,24.66,0,1,Natural light
06/24/2023 05:00:00,24.62,0,1,Natural light
06/24/2023 05:15:00,24.62,0,1,Natural light
06/24/2023 05:30:00,24.58,0,1,Natural light
06/24/2023 05:45:00,24.58,0,1,Natural light
06/24/2023 06:00:00,24.54,0,1,Natural light
06/24/2023 06:15:00,24.58,0,1,Natural light
06/24/2023 06:30:00,24.54,3.05,1,Natural light
06/24/2023 06:45:00,24.58,49.46,1,Natural light
06/24/2023 07:00:00,24.54,178.48,1,Natural light
06/24/2023 07:15:00,24.58,332.32,1,Natural light
06/24/2023 07:30:00,24.49,547.84,1,Natural light
06/24/2023 07:45:00,24.54,763.84,1,Natural light
06/24/2023 08:00:00,24.62,852.16,1,Natural light
06/24/2023 08:15:00,24.54,990.4,1,Natural light
06/24/2023 08:30:00,24.54,1080.96,1,Natural light
06/24/2023 08:45:00,24.49,1202.56,1,Natural light
06/24/2023 09:00:00,24.66,5200.64,1,Natural light
06/24/2023 09:15:00,24.71,10375.68,1,Natural light
06/24/2023 09:30:00,24.97,16957.44,1,Natural light
06/24/2023 09:45:00,25.09,19921.92,1,Natural light
06/24/2023 10:00:00,25.18,19159.04,1,Natural light
06/24/2023 10:15:00,25.35,21452.8,1,Natural light
06/24/2023 10:30:00,25.52,20198.4,1,Natural light
06/24/2023 10:45:00,25.65,20776.96,1,Natural light
06/24/2023 11:00:00,25.69,20326.4,1,Natural light
06/24/2023 11:15:00,25.74,20075.52,1,Natural light
06/24/2023 11:30:00,25.78,19456,1,Natural light
06/24/2023 11:45:00,25.87,18749.44,1,Natural light
06/24/2023 12:00:00,25.78,17920,1,Natural light
06/24/2023 12:15:00,25.82,17029.12,1,Natural light
06/24/2023 12:30:00,25.69,16286.72,1,Natural light
06/24/2023 12:45:00,25.78,15334.4,1,Natural light
06/24/2023 13:00:00,25.78,14540.8,1,Natural light
06/24/2023 13:15:00,25.82,13035.52,1,Natural light
06/24/2023 13:30:00,25.78,11985.92,1,Natural light
06/24/2023 13:45:00,25.82,12026.88,1,Natural light
06/24/2023 14:00:00,25.74,10572.8,1,Natural light
06/24/2023 14:15:00,25.74,9228.8,1,Natural light
06/24/2023 14:30:00,25.82,7518.72,1,Natural light
06/24/2023 14:45:00,25.91,3759.36,1,Natural light
06/24/2023 15:00:00,25.95,2536.96,1,Natural light
06/24/2023 15:15:00,25.99,2040.96,1,Natural light
06/24/2023 15:30:00,26.04,1700.48,1,Natural light
06/24/2023 15:45:00,25.99,1452.8,1,Natural light
06/24/2023 16:00:00,26.04,1223.68,1,Natural light
06/24/2023 16:15:00,25.95,1048.32,1,Natural light
06/24/2023 16:30:00,25.91,895.04,1,Natural light
06/24/2023 16:45:00,25.87,778.56,1,Natural light
06/24/2023 17:00:00,25.87,604.96,1,Natural light
06/24/2023 17:15:00,25.87,409.28,1,Natural light
06/24/2023 17:30:00,25.69,189.12,1,Natural light
06/24/2023 17:45:00,25.61,49.06,1,Natural light
06/24/2023 18:00:00,25.74,3.46,1,Natural light
06/24/2023 18:15:00,25.69,0,1,Natural light
06/24/2023 18:30:00,25.69,0,1,Natural light
06/24/2023 18:45:00,25.69,0,1,Natural light
06/24/2023 19:00:00,25.65,0,1,Natural light
06/24/2023 19:15:00,25.48,0,1,Natural light
06/24/2023 19:30:00,25.48,0,1,Natural light
06/24/2023 19:45:00,25.44,0,1,Natural light
06/24/2023 20:00:00,25.44,0,1,Natural light
06/24/2023 20:15:00,25.44,0,1,Natural light
06/24/2023 20:30:00,25.39,0,1,Natural light
06/24/2023 20:45:00,25.35,0,1,Natural light
06/24/2023 21:00:00,25.31,0,1,Natural light
06/24/2023 21:15:00,25.31,0,1,Natural light
06/24/2023 21:30:00,25.31,0,1,Natural light
06/24/2023 21:45:00,25.27,0,1,Natural light
06/24/2023 22:00:00,25.27,0,1,Natural light
06/24/2023 22:15:00,25.35,0,1,Natural light
06/24/2023 22:30:00,25.27,0,1,Natural light
06/24/2023 22:45:00,25.31,0,1,Natural light
06/24/2023 23:00:00,25.27,0,1,Natural light
06/24/2023 23:15:00,25.31,0,1,Natural light
06/24/2023 23:30:00,25.27,0,1,Natural light
06/24/2023 23:45:00,25.22,0,1,Natural light
06/25/2023 00:00:00,25.27,0,1,Natural light
06/25/2023 00:15:00,25.22,0,1,Natural light
06/25/2023 00:30:00,25.22,0,1,Natural light
06/25/2023 00:45:00,25.22,0,1,Natural light
06/25/2023 01:00:00,25.14,0,1,Natural light
06/25/2023 01:15:00,25.14,0,1,Natural light
06/25/2023 01:30:00,25.09,0,1,Natural light
06/25/2023 01:45:00,25.05,0,1,Natural light
06/25/2023 02:00:00,25.09,0,1,Natural light
06/25/2023 02:15:00,25.05,0,1,Natural light
06/25/2023 02:30:00,25.01,0,1,Natural light
06/25/2023 02:45:00,24.97,0,1,Natural light
06/25/2023 03:00:00,24.97,0,1,Natural light
06/25/2023 03:15:00,25.01,0,1,Natural light
06/25/2023 03:30:00,25.05,0,1,Natural light
06/25/2023 03:45:00,25.01,0,1,Natural light
06/25/2023 04:00:00,24.92,0,1,Natural light
06/25/2023 04:15:00,24.88,0,1,Natural light
06/25/2023 04:30:00,24.88,0,1,Natural light
06/25/2023 04:45:00,24.84,0,1,Natural light
06/25/2023 05:00:00,24.84,0,1,Natural light
06/25/2023 05:15:00,24.79,0,1,Natural light
06/25/2023 05:30:00,24.79,0,1,Natural light
06/25/2023 05:45:00,24.79,0,1,Natural light
06/25/2023 06:00:00,24.79,0,1,Natural light
06/25/2023 06:15:00,24.79,0,1,Natural light
06/25/2023 06:30:00,24.75,2.44,1,Natural light
06/25/2023 06:45:00,24.71,49.88,1,Natural light
06/25/2023 07:00:00,24.75,179.36,1,Natural light
06/25/2023 07:15:00,24.75,333.92,1,Natural light
06/25/2023 07:30:00,24.75,476.48,1,Natural light
06/25/2023 07:45:00,24.84,619.52,1,Natural light
06/25/2023 08:00:00,24.75,728.32,1,Natural light
06/25/2023 08:15:00,24.75,831.36,1,Natural light
06/25/2023 08:30:00,24.75,943.04,1,Natural light
06/25/2023 08:45:00,24.75,1056.64,1,Natural light
06/25/2023 09:00:00,24.84,5655.04,1,Natural light
06/25/2023 09:15:00,24.97,9958.4,1,Natural light
06/25/2023 09:30:00,25.27,22456.32,1,Natural light
06/25/2023 09:45:00,25.35,19266.56,1,Natural light
06/25/2023 10:00:00,25.44,19834.88,1,Natural light
06/25/2023 10:15:00,25.65,20899.84,1,Natural light
06/25/2023 10:30:00,25.82,21647.36,1,Natural light
06/25/2023 10:45:00,25.95,21135.36,1,Natural light
06/25/2023 11:00:00,25.95,19947.52,1,Natural light
06/25/2023 11:15:00,25.99,21360.64,1,Natural light
06/25/2023 11:30:00,26.08,20490.24,1,Natural light
06/25/2023 11:45:00,25.95,17228.8,1,Natural light
06/25/2023 12:00:00,25.99,17827.84,1,Natural light
06/25/2023 12:15:00,25.99,16414.72,1,Natural light
06/25/2023 12:30:00,25.99,15718.4,1,Natural light
06/25/2023 12:45:00,26.04,14525.44,1,Natural light
06/25/2023 13:00:00,26.04,13706.24,1,Natural light
06/25/2023 13:15:00,26.04,12154.88,1,Natural light
06/25/2023 13:30:00,26.04,11228.16,1,Natural light
06/25/2023 13:45:00,25.99,9925.12,1,Natural light
06/25/2023 14:00:00,25.87,9077.76,1,Natural light
06/25/2023 14:15:00,25.87,7674.88,1,Natural light
06/25/2023 14:30:00,25.69,5780.48,1,Natural light
06/25/2023 14:45:00,25.69,3514.88,1,Natural light
06/25/2023 15:00:00,25.65,2304,1,Natural light
06/25/2023 15:15:00,25.95,1876.48,1,Natural light
06/25/2023 15:30:00,25.99,1540.48,1,Natural light
06/25/2023 15:45:00,25.78,1304.32,1,Natural light
06/25/2023 16:00:00,25.87,1099.84,1,Natural light
06/25/2023 16:15:00,25.91,932.48,1,Natural light
06/25/2023 16:30:00,25.95,806.08,1,Natural light
06/25/2023 16:45:00,25.91,710.4,1,Natural light
06/25/2023 17:00:00,25.87,545.76,1,Natural light
06/25/2023 17:15:00,25.78,383.2,1,Natural light
06/25/2023 17:30:00,25.74,182.56,1,Natural light
06/25/2023 17:45:00,25.74,48.6,1,Natural light
06/25/2023 18:00:00,25.87,3.26,1,Natural light
06/25/2023 18:15:00,25.87,0,1,Natural light
06/25/2023 18:30:00,25.87,0,1,Natural light
06/25/2023 18:45:00,25.82,0,1,Natural light
06/25/2023 19:00:00,25.78,0,1,Natural light
06/25/2023 19:15:00,25.74,0,1,Natural light
06/25/2023 19:30:00,25.74,0,1,Natural light
06/25/2023 19:45:00,25.69,0,1,Natural light
06/25/2023 20:00:00,25.69,0,1,Natural light
06/25/2023 20:15:00,25.61,0,1,Natural light
06/25/2023 20:30:00,25.69,0,1,Natural light
06/25/2023 20:45:00,25.69,0,1,Natural light
06/25/2023 21:00:00,25.69,0,1,Natural light
06/25/2023 21:15:00,25.65,0,1,Natural light
06/25/2023 21:30:00,25.65,0,1,Natural light
06/25/2023 21:45:00,25.57,0,1,Natural light
06/25/2023 22:00:00,25.57,0,1,Natural light
06/25/2023 22:15:00,25.57,0,1,Natural light
06/25/2023 22:30:00,25.57,0,1,Natural light
06/25/2023 22:45:00,25.52,0,1,Natural light
06/25/2023 23:00:00,25.57,0,1,Natural light
06/25/2023 23:15:00,25.57,0,1,Natural light
06/25/2023 23:30:00,25.57,0,1,Natural light
06/25/2023 23:45:00,25.52,0,1,Natural light
06/26/2023 00:00:00,25.48,0,1,Natural light
06/26/2023 00:15:00,25.48,0,1,Natural light
06/26/2023 00:30:00,25.48,0,1,Natural light
06/26/2023 00:45:00,25.48,0,1,Natural light
06/26/2023 01:00:00,25.39,0,1,Natural light
06/26/2023 01:15:00,25.35,0,1,Natural light
06/26/2023 01:30:00,25.35,0,1,Natural light
06/26/2023 01:45:00,25.35,0,1,Natural light
06/26/2023 02:00:00,25.35,0,1,Natural light
06/26/2023 02:15:00,25.35,0,1,Natural light
06/26/2023 02:30:00,25.35,0,1,Natural light
06/26/2023 02:45:00,25.27,0,1,Natural light
06/26/2023 03:00:00,25.27,0,1,Natural light
06/26/2023 03:15:00,25.31,0,1,Natural light
06/26/2023 03:30:00,25.31,0,1,Natural light
06/26/2023 03:45:00,25.31,0,1,Natural light
06/26/2023 04:00:00,25.22,0,1,Natural light
06/26/2023 04:15:00,25.14,0,1,Natural light
06/26/2023 04:30:00,25.09,0,1,Natural light
06/26/2023 04:45:00,25.14,0,1,Natural light
06/26/2023 05:00:00,25.09,0,1,Natural light
06/26/2023 05:15:00,25.09,0,1,Natural light
06/26/2023 05:30:00,25.14,0,1,Natural light
06/26/2023 05:45:00,25.09,0,1,Natural light
06/26/2023 06:00:00,25.05,0,1,Natural light
06/26/2023 06:15:00,25.09,0,1,Natural light
06/26/2023 06:30:00,25.05,2.03,1,Natural light
06/26/2023 06:45:00,25.01,41.68,1,Natural light
06/26/2023 07:00:00,25.01,155.52,1,Natural light
06/26/2023 07:15:00,25.05,351.04,1,Natural light
06/26/2023 07:30:00,25.09,603.2,1,Natural light
06/26/2023 07:45:00,25.09,1010.88,1,Natural light
06/26/2023 08:00:00,25.09,857.92,1,Natural light
06/26/2023 08:15:00,25.05,837.44,1,Natural light
06/26/2023 08:30:00,25.14,903.36,1,Natural light
06/26/2023 08:45:00,25.09,1080.96,1,Natural light
06/26/2023 09:00:00,25.09,2972.16,1,Natural light
06/26/2023 09:15:00,25.14,5893.12,1,Natural light
06/26/2023 09:30:00,25.52,15918.08,1,Natural light
06/26/2023 09:45:00,25.61,18703.36,1,Natural light
06/26/2023 10:00:00,25.69,16942.08,1,Natural light
06/26/2023 10:15:00,25.74,18984.96,1,Natural light
06/26/2023 10:30:00,25.82,17699.84,1,Natural light
06/26/2023 10:45:00,26.04,18913.28,1,Natural light
06/26/2023 11:00:00,26.12,19271.68,1,Natural light
06/26/2023 11:15:00,26.21,17991.68,1,Natural light
06/26/2023 11:30:00,26.42,17469.44,1,Natural light
06/26/2023 11:45:00,26.47,17346.56,1,Natural light
06/26/2023 12:00:00,26.51,15994.88,1,Natural light
06/26/2023 12:15:00,26.6,14694.4,1,Natural light
06/26/2023 12:30:00,26.68,13655.04,1,Natural light
06/26/2023 12:45:00,26.55,12016.64,1,Natural light
06/26/2023 13:00:00,26.72,11171.84,1,Natural light
06/26/2023 13:15:00,26.72,10160.64,1,Natural light
06/26/2023 13:30:00,26.6,8842.24,1,Natural light
06/26/2023 13:45:00,26.68,7897.6,1,Natural light
06/26/2023 14:00:00,26.72,7290.88,1,Natural light
06/26/2023 14:15:00,26.47,6430.72,1,Natural light
06/26/2023 14:30:00,26.38,5080.32,1,Natural light
06/26/2023 14:45:00,26.25,2986.24,1,Natural light
06/26/2023 15:00:00,26.21,1822.72,1,Natural light
06/26/2023 15:15:00,26.17,1354.24,1,Natural light
06/26/2023 15:30:00,26.08,976.64,1,Natural light
06/26/2023 15:45:00,25.95,799.68,1,Natural light
06/26/2023 16:00:00,25.91,760,1,Natural light
06/26/2023 16:15:00,25.99,635.04,1,Natural light
06/26/2023 16:30:00,26.12,568.64,1,Natural light
06/26/2023 16:45:00,26.12,490.4,1,Natural light
06/26/2023 17:00:00,25.99,368.48,1,Natural light
06/26/2023 17:15:00,25.99,261.92,1,Natural light
06/26/2023 17:30:00,26.04,121.04,1,Natural light
06/26/2023 17:45:00,26.04,32.25,1,Natural light
06/26/2023 18:00:00,26.17,2.24,1,Natural light
06/26/2023 18:15:00,26.08,0,1,Natural light
06/26/2023 18:30:00,26.04,0,1,Natural light
06/26/2023 18:45:00,26.04,0,1,Natural light
06/26/2023 19:00:00,26.08,0,1,Natural light
06/26/2023 19:15:00,26.04,0,1,Natural light
